DOI	Plant.sp	Assoc.sp	Pair	Intxn.type	Assoc.type	Pop1	Pop2	Plant.Fst	Assoc.Fst	Geog.dist.km	pfst.x	afst.x	geo.x	Entry.by
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOK	LAU	0.38821813	0.24799214	560.575648	0.634569523938328	0.329773335081897	2.74863422762167	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOL	LAU	0.33324699	0.34062649	1548.0938	0.499805752657945	0.516591104789757	3.18979727132636	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOV	LAU	0.24371955	0.24037565	1563.40503	0.322260809465589	0.316440158875897	3.19407150489482	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAP	LAU	0.22014885	0.24183755	2141.66301	0.282295986868776	0.318978538174767	3.33075113577168	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAS	LAU	0.23375091	0.26091404	1713.52755	0.305058646138164	0.353022590227529	3.23389109138438	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CUE	LAU	0.33839005	0.23373451	2598.096	0.511464572139521	0.305030714615635	3.41465519427357	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DES	LAU	0.1734926	0.3018667	1464.51289	0.209910522277236	0.432391206664974	3.16569319850395	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIO	LAU	0.23582008	0.36793419	1057.79145	0.308592353486598	0.582113735909873	3.02440005234753	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIP	LAU	0.17175661	0.23141883	910.77149	0.207374561721525	0.301098750571784	2.95940942737847	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DZE	LAU	0.21807313	0.23442791	148.08882	0.278891976176749	0.306212717341877	2.1705222725956	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	GJE	LAU	0.21133309	0.29176379	1395.88207	0.267962415210244	0.411958306960894	3.14484872880886	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HAJ	LAU	0.39718083	0.25101492	1057.90913	0.658872261809458	0.335140080493993	3.02444836520915	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOD	LAU	0.25453926	0.27890992	1216.57303	0.341452267492987	0.386789289903974	3.08513818443333	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOL	LAU	0.32279188	0.18930487	927.85931	0.476650929702379	0.233509321808804	2.96748212975039	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOS	LAU	0.18418015	0.21836944	1067.73937	0.22576080981604	0.279376794070078	3.02846525645257	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KBA	LAU	0.22413303	0.24454675	1230.63491	0.288880747172418	0.323708647755503	3.09012923076283	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KET	LAU	0.18356076	0.42525147	847.977521	0.224830888824011	0.739891357355886	2.92838433971538	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KOZ	LAU	0.2059627	0.25463186	1798.60964	0.259386681205027	0.341618921356097	3.25493691676986	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KRU	LAU	0.30983169	0.30692833	1566.59922	0.448921930362175	0.442852223349427	3.19495790597412	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	ASP	LEM	0.39672731	0.21519528	1175.43712	0.657625177761652	0.274202326408027	3.07019940150227	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BAL	LEM	0.26286876	0.21489576	516.891971	0.356610527048074	0.273716213785828	2.71339978622558	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BAZ	LEM	0.19702948	0.16135557	685.984273	0.245375733096652	0.192400455101097	2.83631415910674	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BDL	LEM	0.40865666	0.19980453	664.864864	0.691064957288603	0.249694652732788	2.82273338247145	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BEG	LEM	0.30319973	0.21955741	592.090596	0.435131476054107	0.281324229114662	2.77238816336584	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOK	LEM	0.41470743	0.22224385	675.868311	0.708547231344488	0.285750038749292	2.82986208443659	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOL	LEM	0.37634578	0.29114226	633.986749	0.603452631171164	0.410720294878913	2.8020801807582	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOV	LEM	0.33498971	0.19019556	385.649291	0.503736130158227	0.234866037533704	2.58619253726714	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAP	LEM	0.26481045	0.24235802	985.897617	0.360193435828896	0.31988462413342	2.99383181688785	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAS	LEM	0.35142763	0.24859702	925.092785	0.541847982207444	0.330843803680417	2.96618529381215	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CUE	LEM	0.48755575	0.18430887	1461.81321	0.951431789897145	0.2259542407921	3.16489188216431	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DES	LEM	0.19393743	0.27779981	1377.68792	0.240598481083174	0.384657625193923	3.1391508503933	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIO	LEM	0.25966132	0.38632806	962.261686	0.3507331536426	0.629535155216645	2.98329319400357	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIP	LEM	0.25370784	0.22429309	473.497116	0.3399577988331	0.289146695882856	2.67531733812472	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DZE	LEM	0.26358208	0.24677472	1285.89339	0.357924587169199	0.327624054253729	3.1092049638806	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	GJE	LEM	0.22107843	0.24431369	860.406718	0.283826303590489	0.323300404899488	2.93470379267189	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HAJ	LEM	0.54250534	0.23290819	1144.71521	1.18581786287954	0.303624920724939	3.05869745339247	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOD	LEM	0.30048359	0.28222529	1131.83399	0.429559029215626	0.393194808995151	3.05378273205185	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOL	LEM	0.41586217	0.1789375	256.1765	0.71192473529749	0.217934079317957	2.408539287827	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOS	LEM	0.24726127	0.22439316	454.257936	0.3284821946122	0.289313023593242	2.6573025232798	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KBA	LEM	0.23863453	0.20998816	926.443375	0.313429672611762	0.265803813775753	2.96681888002128	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KET	LEM	0.23593371	0.39195402	883.911495	0.308786964021145	0.644612468287349	2.94640878180335	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KOZ	LEM	0.24354989	0.22556132	1598.37697	0.321964246921717	0.291257817855895	3.20367921345325	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KRU	LEM	0.31253517	0.33221445	1516.93094	0.454619867608355	0.497486730582894	3.18096580948836	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	LAU	LEM	0.30882933	0.24504477	1179.51373	0.446820652849751	0.324581856330739	3.07170300060825	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	ASP	LJU	0.2804749	0.21896599	2125.96692	0.389805581487011	0.28035397587872	3.32755650262696	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BAL	LJU	0.14313259	0.23097948	1326.34437	0.167041701352605	0.300355418344364	3.12265629825695	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BAZ	LJU	0.16151461	0.19743454	1610.84888	0.192626624060796	0.246004282317358	3.20705479947537	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BDL	LJU	0.30110017	0.21472473	1576.96534	0.430820207811469	0.273438803185538	3.19782214810876	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BEG	LJU	0.18266645	0.26160182	1508.45639	0.223490703397652	0.354282861314745	3.17853275908765	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOK	LJU	0.31927765	0.27084259	288.971113	0.469027717394618	0.371445981739389	2.46085443067443	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOL	LJU	0.36689946	0.3434456	1474.668	0.579527953016751	0.523103036092668	3.16869425624812	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOV	LJU	0.25826484	0.2406445	1303.91534	0.34819010062837	0.316906244835258	3.11524939464405	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAP	LJU	0.20448137	0.22912146	1935.68436	0.257041585562867	0.297221219830558	3.28683454104773	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAS	LJU	0.32634524	0.24188694	1704.86672	0.484439893217707	0.319064467772129	3.2316904331637	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CUE	LJU	0.41966389	0.22291801	2413.36965	0.723139371768543	0.286865495364267	3.38262384684044	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DES	LJU	0.15609576	0.29320865	1694.80149	0.184968569419677	0.414844706291326	3.22911883714303	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIO	LJU	0.12464464	0.41368099	1233.11724	0.14239318760783	0.705556161312252	3.09100436959208	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIP	LJU	0.1598546	0.21811648	884.75603	0.190270160379382	0.278962881836926	2.94682353122682	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DZE	LJU	0.16818394	0.27097536	611.428958	0.202188858916718	0.371695749542841	2.78634600357847	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	GJE	LJU	0.18723996	0.25891186	1457.19375	0.230375450052884	0.349367161644228	3.16351729985623	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HAJ	LJU	0.39595651	0.23965708	1302.48539	0.655509936875572	0.315196043385266	3.11477286051055	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOD	LJU	0.1952293	0.29985489	1421.46746	0.242589970037428	0.428275347091976	3.15273692234219	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOL	LJU	0.30661931	0.219683	703.791005	0.44220918526012	0.281530454930496	2.84744371191118	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOS	LJU	0.17787156	0.22836903	1031.46329	0.216354953004667	0.295956278167529	3.01345377595034	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KBA	LJU	0.19128285	0.22449043	1356.23449	0.236526268794967	0.289474738525793	3.13233478459653	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KET	LJU	0.17222605	0.426182	1026.26377	0.208059277535854	0.742712846233475	3.0112589973576	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KOZ	LJU	0.15040499	0.23730661	2013.90171	0.177031395229122	0.311142869613699	3.30403827066333	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KRU	LJU	0.22823152	0.36876199	1817.03719	0.295725370903979	0.584188506012178	3.25936381627143	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	LAU	LJU	0.19617573	0.23330092	463.583531	0.244053006759798	0.30429268286066	2.6661279990714	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	LEM	LJU	0.27987879	0.23197801	951.713661	0.388655112658048	0.302046052092857	2.97850630326579	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	ASP	MAR	0.27872285	0.29117362	1627.01453	0.386429613082849	0.410782708171781	3.21139143140683	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BAL	MAR	0.15098162	0.251065	830.556652	0.177830802673553	0.335229359023146	2.91936926088358	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BAZ	MAR	0.1196959	0.2209465	1132.7965	0.135971080902611	0.283608892072239	3.05415189850862	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BDL	MAR	0.32926039	0.24795598	1068.6397	0.490891524954073	0.3297093965324	3.02883130420087	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BEG	MAR	0.20676875	0.25674547	999.655462	0.260666419786159	0.345434113936716	2.9998503432651	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOK	MAR	0.30991658	0.27115929	224.571256	0.449100168208649	0.372041910227545	2.35135416795635	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOL	MAR	0.29152576	0.35150836	976.183846	0.411483923536867	0.542039925140747	2.98953161662607	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOV	MAR	0.22317623	0.26449586	826.566141	0.287293255714871	0.359611653579543	2.91727761111017	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAP	MAR	0.17761115	0.27919397	1438.07836	0.215969793364781	0.3873357857453	3.15778255112921	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAS	MAR	0.26532167	0.28500261	1225.25865	0.361139915478384	0.398606504004161	3.08822777719896	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CUE	MAR	0.35127135	0.23990162	1911.63676	0.541476548014335	0.315619170244778	3.2814053732359	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DES	MAR	0.11533606	0.31329376	1394.7219	0.13037273792351	0.456226755708525	3.14448762027213	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIO	MAR	0.18162149	0.4670139	923.647419	0.221928469260514	0.876221537484749	2.96550622099849	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIP	MAR	0.13294219	0.27399447	452.785248	0.153325635807375	0.377399976553898	2.65589226885035	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DZE	MAR	0.11539325	0.25586196	866.26275	0.130445816742863	0.343836689225026	2.93764963978597	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	GJE	MAR	0.13517685	0.25292584	1027.29771	0.156305771879488	0.338555197786522	3.01169632000797	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HAJ	MAR	0.41195193	0.27050675	1056.95982	0.700541249969582	0.370814603150886	3.02405847805108	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOD	MAR	0.18569949	0.31603074	1118.79483	0.228047861593504	0.462054011023829	3.04875045081027	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOL	MAR	0.33306882	0.23878171	197.84801	0.499405081045993	0.313683621553549	2.29633168639196	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOS	MAR	0.14360555	0.22719137	570.444606	0.167686222160828	0.29398140908442	2.75621347789261	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KBA	MAR	0.16143444	0.24129203	985.015148	0.192512604500476	0.318030177012639	2.99344290932221	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KET	MAR	0.12715732	0.51936575	757.988636	0.145681831232176	1.0805841448045	2.8796626946037	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KOZ	MAR	0.16138571	0.26719634	1680.45223	0.192443310261264	0.364622005299482	3.22542617134743	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KRU	MAR	0.23387939	0.40361847	1530.31068	0.305277507153867	0.676778957255769	3.18477960919176	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	LAU	MAR	0.19592654	0.26881609	745.544877	0.243667462920614	0.367644974572813	2.87247379030661	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	LEM	MAR	0.22183869	0.23720288	452.87944	0.285080595949958	0.310964572073896	2.65598260485777	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	LJU	MAR	0.20245707	0.24308828	509.163878	0.253850999594467	0.321158034123187	2.70685758559095	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	ASP	MIN	0.38510695	0.25140357	628.790892	0.626299077538769	0.33583324729454	2.79850624234625	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BAL	MIN	0.37049667	0.24232877	1568.55933	0.588553947760689	0.319833669809529	3.19550095032372	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BAZ	MIN	0.36159042	0.17767414	924.779795	0.566392534397745	0.216062936413066	2.96603833252124	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BDL	MIN	0.4939117	0.19871866	1271.85056	0.975939771775004	0.248001107825623	3.10443608554188	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BEG	MIN	0.39455325	0.22508277	1291.50835	0.651672917560463	0.290460401816075	3.11109721836625	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOK	MIN	0.52529482	0.25305639	2265.30008	1.10657065086166	0.33878914902291	3.35512574032498	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOL	MIN	0.29926024	0.31126053	1479.20955	0.427063308067463	0.451927824029019	3.17002970203086	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	BOV	MIN	0.41047707	0.18966259	1226.6237	0.696286860292271	0.234053849247809	3.08871135157908	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAP	MIN	0.3667414	0.24429725	735.654652	0.579133706198384	0.323271617047841	2.86667398562906	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CAS	MIN	0.3130656	0.24729867	1588.76591	0.455743081144284	0.328548203840692	3.20105991263562	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	CUE	MIN	0.29939944	0.21055579	589.950677	0.427346846539774	0.266713958165581	2.77081570384189	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DES	MIN	0.39675744	0.29049101	2461.19225	0.657707970737343	0.409425411226995	3.39114553887677	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIO	MIN	0.36883786	0.42802526	2274.06536	0.584378936290444	0.748328955925571	3.35680294279649	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DIP	MIN	0.34399751	0.26031999	1975.45881	0.524384457748019	0.351935954035043	3.29566797870175	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	DZE	MIN	0.38033029	0.27483882	2894.2605	0.613762918958876	0.379003768513919	3.46153761752975	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	GJE	MIN	0.38702458	0.25688126	1897.24134	0.631386785460337	0.345679964954188	3.27812257915624	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HAJ	MIN	0.60653624	0.25563468	2465.5168	1.54153012719647	0.343426370266686	3.39190796615429	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOD	MIN	0.43802137	0.29112934	2348.42202	0.779427093161888	0.410694582845339	3.3707761438908	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOL	MIN	0.52366995	0.21078506	1862.53291	1.09938465985927	0.267081943481709	3.27010395524859	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	HOS	MIN	0.32828373	0.23072017	1854.21462	0.488723802983066	0.299917092587752	3.26816000105292	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KBA	MIN	0.39808058	0.2141486	2114.43987	0.661351946411697	0.272505209000073	3.32519533928263	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KET	MIN	0.35125836	0.4334919	2318.50193	0.541445682444555	0.765199826798593	3.3652074617535	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KOZ	MIN	0.37253293	0.23853631	2471.2892	0.593709132815528	0.31326025539051	3.39292357122761	jby
10.1111/jbi.12456	Lysimachia vulgaris	Macropis europaea	Lysimachia vulgaris/Macropis europaea	Mutualism	Insect	KRU	MIN	0.48515598	0.34691668	2565.48224	0.942335855430544	0.53119819382311	3.40916901252222	jby
